node_id,row,col,degree,type,bfs_depth_from_root
1527,416.3333333333333,588.6666666666666,3,junction,25
1528,416.6666666666667,659.3333333333334,3,junction,31
1529,416.0,764.0,3,junction,35
1530,417.6666666666667,125.66666666666667,3,junction,22
1531,418.0,163.75,3,junction,20
1532,417.3333333333333,181.33333333333334,3,junction,21
1533,417.0,502.0,1,endpoint,20
1534,417.6666666666667,566.3333333333334,3,junction,24
1535,419.0,71.75,3,junction,23
1536,418.6666666666667,115.33333333333333,3,junction,23
1537,418.0,667.0,1,endpoint,32
1538,418.0,747.0,1,endpoint,37
1539,419.0,97.0,1,endpoint,24
1540,419.0,141.0,1,endpoint,23
1541,419.3333333333333,315.6666666666667,3,junction,14
1542,420.5,396.0,4,junction,14
1543,419.0,515.0,1,endpoint,21
1544,419.6666666666667,765.3333333333334,3,junction,34
1545,421.0,200.75,3,junction,20
1546,420.6666666666667,696.3333333333334,3,junction,32
1547,420.6666666666667,731.6666666666666,3,junction,34
1548,421.25,112.0,3,junction,22
1549,421.0,323.0,1,endpoint,13
1550,421.0,703.0,1,endpoint,32
1551,423.0,128.0,2,junction,23
1552,422.0,165.0,1,endpoint,21
1553,422.3333333333333,723.3333333333334,3,junction,33
1554,423.3333333333333,153.66666666666666,3,junction,19
1555,423.25,241.0,3,junction,18
1556,423.0,253.0,1,endpoint,20
1557,423.6666666666667,269.6666666666667,3,junction,17
1558,423.75,316.0,3,junction,13
1559,424.0,497.75,3,junction,18
1560,424.0,590.3333333333334,4,junction,26
1561,423.3333333333333,700.3333333333334,3,junction,31
1562,424.0,266.0,1,endpoint,18
1563,424.0,319.0,3,junction,12
1564,424.6666666666667,368.3333333333333,3,junction,13
1565,426.75,521.875,5,junction,19
1566,424.0,537.0,1,endpoint,24
1567,424.0,594.0,1,endpoint,27
1568,425.0,629.25,3,junction,27
1569,424.3333333333333,653.6666666666666,3,junction,30
1570,424.6666666666667,675.6666666666666,3,junction,30
1571,425.3333333333333,131.33333333333334,3,junction,22
1572,425.0,362.0,1,endpoint,13
1573,426.0,486.25,3,junction,17
1574,425.0,634.0,1,endpoint,28
1575,425.6666666666667,761.6666666666666,3,junction,33
1576,426.25,375.0,3,junction,14
1577,426.0,582.0,1,endpoint,27
1578,426.0,678.0,1,endpoint,31
1579,426.0,694.0,1,endpoint,33
1580,428.25,65.25,2,junction,23
1581,427.75,73.0,3,junction,22
1582,428.625,180.875,3,junction,20
1583,428.0,206.25,3,junction,19
1584,427.6666666666667,240.66666666666666,3,junction,17
1585,427.3333333333333,363.3333333333333,3,junction,12
1586,427.0,530.0,1,endpoint,20
1587,427.6666666666667,653.6666666666666,3,junction,29
1588,429.0,457.75,3,junction,15
1589,428.6666666666667,558.6666666666666,3,junction,23
1590,428.0,774.0,1,endpoint,35
1591,430.0,131.25,3,junction,21
1592,429.0,170.0,1,endpoint,21
1593,429.3333333333333,554.3333333333334,3,junction,22
1594,430.0,110.0,3,junction,21
1595,430.0,134.0,1,endpoint,22
1596,430.3333333333333,222.33333333333334,3,junction,18
1597,431.0,337.75,3,junction,11
1598,431.0,374.8,3,junction,13
1599,430.8333333333333,420.5,4,junction,15
1600,431.3333333333333,445.5,4,junction,14
1601,430.6666666666667,719.6666666666666,2,junction,32
1602,431.6666666666667,155.33333333333334,3,junction,18
1603,431.0,274.0,3,junction,16
1604,431.6666666666667,285.6666666666667,3,junction,15
1605,431.0,429.0,1,endpoint,16
1606,431.0,502.0,3,junction,18
1607,431.25,648.0,3,junction,28
1608,432.0,176.0,3,junction,20
1609,432.0,297.0,1,endpoint,16
1610,432.0,635.0,1,endpoint,28
1611,432.6666666666667,737.6666666666666,3,junction,35
1612,433.0,746.75,3,junction,34
1613,434.0,58.75,3,junction,24
1614,433.3333333333333,106.66666666666667,3,junction,20
1615,433.0,357.0,3,junction,11
1616,433.0,433.0,1,endpoint,15
1617,434.0,39.0,3,junction,24
1618,434.0,55.0,1,endpoint,25
1619,434.3333333333333,96.33333333333333,3,junction,21
1620,434.0,517.0,1,endpoint,20
1621,435.0,629.25,3,junction,26
1622,435.0,635.0,4,junction,27
1623,434.0,648.0,1,endpoint,29
1624,434.0,671.0,3,junction,29
1625,435.3333333333333,269.3333333333333,3,junction,15
1626,435.75,599.0,3,junction,26
1627,435.3333333333333,740.3333333333334,3,junction,34
1628,436.3333333333333,339.3333333333333,3,junction,10
1629,436.75,482.0,3,junction,16
1630,437.0,27.0,1,endpoint,26
1631,437.75,132.0,3,junction,20
1632,438.0,176.16666666666666,2,junction,19
1633,437.75,248.0,3,junction,16
1634,437.6666666666667,300.3333333333333,3,junction,15
1635,437.6666666666667,309.6666666666667,3,junction,14
1636,438.0,608.75,3,junction,26
1637,437.25,662.0,3,junction,28
1638,438.0,701.6,4,junction,30
1639,438.0,708.75,3,junction,31
1640,438.3333333333333,30.666666666666668,3,junction,25
1641,438.0,139.0,3,junction,19
1642,438.25,252.0,3,junction,15
1643,438.25,595.0,3,junction,25
1644,438.0,731.0,1,endpoint,36
1645,438.0,766.0,3,junction,32
1646,440.25,128.75,4,junction,20
1647,439.0,291.0,3,junction,14
1648,439.6666666666667,419.6666666666667,3,junction,15
1649,439.3333333333333,499.6666666666667,3,junction,17
1650,440.6666666666667,83.33333333333333,3,junction,21
1651,440.6666666666667,193.33333333333334,3,junction,19
1652,440.0,416.0,1,endpoint,16
1653,441.6,780.2,1,junction,33
1654,442.5,200.5,4,junction,18
1655,442.3333333333333,92.66666666666667,3,junction,20
1656,442.75,174.0,3,junction,18
1657,442.0,393.0,3,junction,13
1658,443.6666666666667,573.6666666666666,3,junction,24
1659,442.0,595.0,1,endpoint,26
1660,444.0,217.6,4,junction,17
1661,443.75,546.0,3,junction,21
1662,443.0,728.0,1,endpoint,31
1663,443.0,755.0,1,endpoint,35
1664,444.3333333333333,241.33333333333334,2,junction,17
1665,444.0,315.0,1,endpoint,15
1666,446.0,28.75,3,junction,25
1667,445.0,78.0,3,junction,22
1668,445.25,182.0,3,junction,19
1669,446.0,25.0,1,endpoint,26
1670,446.0,222.0,1,endpoint,18
1671,447.6666666666667,61.333333333333336,3,junction,23
1672,448.6363636363636,115.0909090909091,4,junction,19
1673,448.0,168.6,4,junction,17
1674,447.0,370.0,3,junction,12
1675,447.0,522.0,1,endpoint,19
1676,447.25,617.0,3,junction,25
1677,447.75,737.0,3,junction,33
1678,448.25,146.0,3,junction,20
1679,448.0,151.0,1,endpoint,21
1680,448.0,401.0,1,endpoint,13
1681,449.0,764.25,3,junction,31
1682,449.0,282.0,1,endpoint,14
1683,450.5,395.0,4,junction,12
1684,450.0,420.75,3,junction,14
1685,449.0,678.0,1,endpoint,30
1686,449.0,755.0,1,endpoint,34
1687,451.0,79.75,3,junction,23
1688,450.5,238.0,2,junction,17
1689,450.0,412.0,1,endpoint,15
1690,450.3333333333333,505.3333333333333,3,junction,18
1691,450.0,538.0,3,junction,20
1692,451.25,730.25,2,junction,31
1693,451.3333333333333,57.333333333333336,3,junction,23
1694,451.0,77.0,1,endpoint,24
1695,451.0,121.0,1,endpoint,20
1696,451.0,183.0,1,endpoint,20
1697,451.25,262.0,3,junction,14
1698,451.0,328.0,1,endpoint,11
1699,451.6666666666667,338.6666666666667,3,junction,9
1700,451.0,556.0,1,endpoint,22
1701,452.0,733.75,3,junction,32
1702,452.0,24.0,1,endpoint,25
1703,452.6666666666667,677.6666666666666,3,junction,29
1704,455.5,30.0,4,junction,24
1705,453.0,617.0,3,junction,24
1706,454.0,621.4,2,junction,25
1707,453.5,671.5,2,junction,30
1708,454.5,724.5,4,junction,30
1709,455.0,199.75,3,junction,17
1710,454.0,292.0,3,junction,13
1711,454.6666666666667,694.6666666666666,3,junction,29
1712,455.75,104.0,3,junction,19
1713,455.75,145.0,3,junction,19
1714,455.0,195.0,1,endpoint,18
1715,455.75,287.75,4,junction,13
1716,455.0,328.0,3,junction,10
1717,455.75,505.0,3,junction,19
1718,456.75,81.0,3,junction,22
1719,457.0,87.0,2,junction,23
1720,456.6666666666667,109.66666666666667,3,junction,18
1721,457.0,137.25,3,junction,19
1722,456.0,316.0,1,endpoint,12
1723,456.0,502.0,1,endpoint,20
1724,456.3333333333333,649.3333333333334,3,junction,27
1725,456.0,736.0,1,endpoint,33
1726,457.75,57.0,3,junction,22
1727,457.25,229.0,3,junction,16
1728,458.0,356.0,2,junction,10
1729,457.0,558.0,1,endpoint,23
1730,458.2,586.4,2,junction,23
1731,459.0,157.75,3,junction,18
1732,458.0,353.0,1,endpoint,11
1733,458.3333333333333,687.3333333333334,3,junction,28
1734,459.3333333333333,37.333333333333336,3,junction,23
1735,459.6666666666667,200.33333333333334,3,junction,16
1736,459.0,364.0,1,endpoint,11
1737,459.0,714.0,1,endpoint,30
1738,460.25,423.0,3,junction,13
1739,460.3333333333333,602.6666666666666,3,junction,23
1740,461.0,622.75,2,junction,26
1741,461.0,19.0,1,endpoint,25
1742,461.3333333333333,52.666666666666664,3,junction,22
1743,461.6666666666667,228.66666666666666,3,junction,15
1744,461.75,372.0,3,junction,11
1745,461.0,673.0,1,endpoint,31
1746,462.3333333333333,73.66666666666667,3,junction,21
1747,462.0,88.0,1,endpoint,24
1748,462.6666666666667,364.3333333333333,3,junction,10
1749,463.0,589.25,3,junction,22
1750,464.0,22.25,3,junction,24
1751,463.25,210.0,3,junction,17
1752,463.0,772.0,1,endpoint,32
1753,464.25,219.0,3,junction,16
1754,464.6666666666667,313.6666666666667,3,junction,11
1755,464.0,359.0,3,junction,9
1756,464.6666666666667,644.6666666666666,3,junction,26
1757,465.0,309.0,3,junction,12
1758,466.0,723.75,3,junction,29
1759,466.6666666666667,74.33333333333333,3,junction,20
1760,466.0,164.0,1,endpoint,19
1761,466.75,271.0,3,junction,13
1762,466.6666666666667,318.6666666666667,3,junction,10
1763,466.6666666666667,380.3333333333333,3,junction,10
1764,466.6666666666667,383.6666666666667,3,junction,11
1765,468.0,92.75,3,junction,18
1766,468.0,277.75,3,junction,12
1767,467.0,666.0,1,endpoint,29
1768,469.14285714285717,706.1428571428571,2,junction,28
1769,468.0,246.0,1,endpoint,15
1770,468.6666666666667,527.6666666666666,3,junction,21
1771,469.6666666666667,133.66666666666666,3,junction,18
1772,469.3333333333333,220.33333333333334,3,junction,16
1773,469.0,223.0,1,endpoint,17
1774,469.6666666666667,323.3333333333333,3,junction,9
1775,469.3333333333333,581.6666666666666,3,junction,21
1776,469.6666666666667,744.6666666666666,3,junction,30
1777,470.3333333333333,127.33333333333333,3,junction,17
1778,470.0,157.0,1,endpoint,19
1779,470.0,208.0,1,endpoint,18
1780,471.5,566.5,4,junction,22
1781,472.0,69.75,3,junction,21
1782,471.0,84.0,3,junction,19
1783,471.6666666666667,248.33333333333334,3,junction,14
1784,472.0,345.0,4,junction,8
1785,471.6666666666667,725.3333333333334,3,junction,29
1786,472.25,552.0,3,junction,22
1787,472.75,666.0,3,junction,28
1788,472.3333333333333,701.6666666666666,3,junction,27
1789,472.3333333333333,734.6666666666666,3,junction,29
1790,473.0,420.0,3,junction,12
1791,473.3333333333333,661.3333333333334,3,junction,27
1792,474.0,53.0,3,junction,21
1793,474.75,157.0,3,junction,18
1794,474.75,189.0,3,junction,16
1795,474.6666666666667,193.66666666666666,3,junction,15
1796,474.75,220.75,2,junction,15
1797,474.25,629.0,3,junction,25
1798,475.1666666666667,678.8333333333334,4,junction,27
1799,475.75,40.0,3,junction,22
1800,475.25,153.0,3,junction,17
1801,475.3333333333333,244.66666666666666,3,junction,14
1802,475.3333333333333,516.3333333333334,3,junction,20
1803,475.0,703.0,1,endpoint,28
1804,476.0,72.0,1,endpoint,22
1805,476.0,98.0,3,junction,17
1806,476.25,169.0,3,junction,17
1807,476.6666666666667,722.6666666666666,3,junction,28
1808,477.0,761.75,3,junction,31
1809,478.3333333333333,30.333333333333332,3,junction,23
1810,479.2857142857143,58.142857142857146,4,junction,20
1811,478.6666666666667,628.6666666666666,3,junction,24
1812,478.0,725.0,1,endpoint,29
1813,479.0,98.0,1,endpoint,18
1814,479.0,263.0,1,endpoint,14
1815,479.0,301.0,1,endpoint,14
1816,480.0,311.25,3,junction,11
1817,480.0,234.0,1,endpoint,13
1818,481.8,244.9,5,junction,13
1819,480.0,366.0,1,endpoint,9
1820,480.0,487.0,1,endpoint,20
1821,480.0,686.0,3,junction,26
1822,481.25,170.75,2,junction,16
1823,481.3333333333333,319.6666666666667,3,junction,10
1824,481.6666666666667,466.6666666666667,2,junction,19
1825,481.0,709.0,1,endpoint,28
1826,482.25,669.0,3,junction,28
1827,482.3333333333333,767.3333333333334,3,junction,30
1828,483.5,118.5,4,junction,16
1829,483.0,239.0,3,junction,12
1830,483.75,375.0,3,junction,9
1831,483.3333333333333,559.3333333333334,2,junction,22
1832,483.0,664.0,1,endpoint,29
1833,484.0,131.0,1,endpoint,18
1834,484.6666666666667,512.6666666666666,3,junction,19
1835,484.0,651.0,1,endpoint,27
1836,485.0,18.0,1,endpoint,24
1837,485.0,250.0,1,endpoint,14
1838,485.0,371.0,3,junction,8
1839,485.3333333333333,654.3333333333334,3,junction,26
1840,485.3333333333333,710.3333333333334,3,junction,27
1841,486.0,26.0,3,junction,23
1842,487.3333333333333,130.66666666666666,3,junction,17
1843,487.0,211.0,3,junction,14
1844,487.0,500.0,1,endpoint,20
1845,488.0,244.0,1,endpoint,14
1846,490.0,476.3333333333333,5,junction,19
1847,488.0,616.0,3,junction,23
1848,488.0,749.0,1,endpoint,30
1849,489.0,81.0,1,endpoint,19
1850,490.0,210.8,3,junction,13
1851,489.75,293.0,3,junction,11
1852,489.0,408.0,1,endpoint,12
1853,490.0,585.8,4,junction,20
1854,489.0,598.0,1,endpoint,21
1855,489.75,642.0,3,junction,25
1856,489.25,651.0,3,junction,25
1857,490.75,152.0,3,junction,16
1858,490.3333333333333,502.3333333333333,3,junction,19
1859,491.0,687.8,3,junction,25
1860,491.0,705.75,3,junction,26
1861,490.6666666666667,740.3333333333334,3,junction,28
1862,491.3333333333333,47.666666666666664,3,junction,21
1863,491.875,82.5,5,junction,18
1864,491.0,265.0,1,endpoint,12
1865,491.0,671.0,1,endpoint,29
1866,491.25,744.0,3,junction,29
1867,493.0,72.25,3,junction,19
1868,493.0,171.75,3,junction,15
1869,492.0,481.0,1,endpoint,20
1870,493.0,636.0,2,junction,24
1871,494.0,300.75,3,junction,10
1872,493.3333333333333,554.6666666666666,3,junction,21
1873,493.3333333333333,580.6666666666666,3,junction,21
1874,494.0,651.25,3,junction,24
1875,494.3333333333333,268.3333333333333,3,junction,11
1876,495.0,352.0,4,junction,7
1877,494.0,392.0,1,endpoint,12
1878,494.3333333333333,469.6666666666667,3,junction,18
1879,494.0,477.0,1,endpoint,20
1880,495.0,572.75,3,junction,21
1881,494.0,654.0,1,endpoint,25
1882,495.6666666666667,147.66666666666666,3,junction,17
1883,496.85714285714283,413.0,4,junction,11
1884,495.5,633.5,2,junction,23
1885,496.0,80.0,1,endpoint,19
1886,497.0,112.0,3,junction,15
1887,498.0,556.25,3,junction,20
1888,497.6666666666667,610.3333333333334,3,junction,22
1889,498.3333333333333,30.333333333333332,4,junction,22
1890,498.0,141.0,3,junction,16
1891,498.6666666666667,328.3333333333333,3,junction,9
1892,498.75,390.0,3,junction,11
1893,498.0,393.0,1,endpoint,12
1894,498.0,614.0,1,endpoint,23
1895,498.3333333333333,674.6666666666666,3,junction,24
1896,499.0,100.0,3,junction,17
1897,499.0,197.0,3,junction,13
1898,499.6666666666667,229.33333333333334,3,junction,12
1899,499.6666666666667,232.66666666666666,3,junction,11
1900,499.6666666666667,497.6666666666667,3,junction,18
1901,500.6666666666667,68.66666666666667,3,junction,20
1902,500.3333333333333,103.33333333333333,3,junction,16
1903,500.0,153.0,1,endpoint,18
1904,500.0,258.0,1,endpoint,11
1905,500.3333333333333,263.6666666666667,3,junction,10
1906,500.25,337.0,3,junction,8
1907,501.25,752.75,4,junction,29
1908,502.0,135.0,1,endpoint,16
1909,503.0,176.25,3,junction,14
1910,503.0,413.25,3,junction,10
